#t p q a dW
783.14 -0.388153 -18.3841 0 -0.0426463
783.15 -0.43663 -18.3888 0 -0.0631083
783.16 -0.410227 -18.3935 0 0.0171769
783.17 -0.482252 -18.3979 0 0.0153209
783.18 -0.452772 -18.4024 0 0.037243
783.19 -0.442477 -18.4068 0 -0.0272573
783.2 -0.398393 -18.4112 0 0.00559984
783.21 -0.488305 -18.4152 0 0.0173308
783.22 -0.566222 -18.4204 0 0.0105693
783.23 -0.548348 -18.4259 0 -0.0350761
783.24 -0.616386 -18.4318 0 -0.0123982
783.25 -0.608766 -18.4382 0 0.0200638
783.26 -0.576891 -18.4442 0 -0.0183945
783.27 -0.611933 -18.4502 0 -0.0223929
783.28 -0.705664 -18.457 0 0.0180113
783.29 -0.636799 -18.4635 0 -0.0141887
783.3 -0.690207 -18.4701 0 0.00979749
783.31 -0.642238 -18.4767 0 0.0582393
783.32 -0.667366 -18.483 0 -0.0406016
783.33 -0.64735 -18.4899 0 -0.0097266
783.34 -0.815999 -18.4971 0 0.0245544
783.35 -0.917334 -18.5055 0 0.0393235
783.36 -0.919127 -18.5146 0 0.00584312
783.37 -0.878503 -18.5235 0 -0.0297149
783.38 -0.880429 -18.5321 0 0.0805135
783.39 -0.886594 -18.5406 0 0.00484202
783.4 -0.91533 -18.5497 0 0.015933
783.41 -0.938322 -18.5587 0 -0.0197511
783.42 -0.911929 -18.568 0 -0.030943
783.43 -0.948775 -18.5776 0 0.0195564
783.44 -0.902445 -18.5869 0 0.0625676
783.45 -0.933811 -18.5955 0 0.0020992
783.46 -0.907989 -18.605 0 0.00915193
783.47 -0.930144 -18.6136 0 -0.0310118
783.48 -0.96524 -18.6233 0 -0.0166292
783.49 -1.01863 -18.6329 0 0.0519833
783.5 -0.855465 -18.6426 0 0.00417114
783.51 -0.887065 -18.6516 0 -0.0125838
783.52 -0.893277 -18.6608 0 -0.00967564
783.53 -0.884828 -18.6697 0 -0.00573528
783.54 -0.833269 -18.6784 0 -0.0184172
783.55 -0.913488 -18.6874 0 -0.0472258
783.56 -1.08112 -18.697 0 -0.00740927
783.57 -1.06322 -18.7079 0 -0.00610267
783.58 -1.03557 -18.7184 0 -0.015419
783.59 -1.18312 -18.7295 0 -0.0356456
783.6 -1.33897 -18.7421 0 -0.0264216
783.61 -1.19863 -18.7554 0 0.0152562
783.62 -1.12535 -18.7667 0 -0.0316936
783.63 -1.262 -18.7786 0 0.0187912
783.64 -1.2998 -18.7917 0 -0.00175468
783.65 -1.13715 -18.8039 0 0.0325759
783.66 -1.17501 -18.8152 0 -0.022873
783.67 -1.08281 -18.8268 0 0.0593847
783.68 -0.904062 -18.8366 0 0.00957652
783.69 -0.785242 -18.8451 0 -0.0108326
783.7 -0.820316 -18.8531 0 -0.0274182
783.71 -0.773106 -18.8613 0 0.00980215
783.72 -0.738446 -18.8689 0 -0.0110255
783.73 -0.772254 -18.8764 0 -0.0100108
783.74 -0.787542 -18.8843 0 0.0328243
783.75 -0.777687 -18.8918 0 0.0159573
783.76 -0.744468 -18.8996 0 -0.0366007
783.77 -0.855377 -18.9077 0 -0.0166977
783.78 -0.902778 -18.9165 0 0.0308777
783.79 -0.834343 -18.9249 0 0.0350084
783.8 -0.705631 -18.9326 0 -0.0538446
783.81 -0.797708 -18.9403 0 0.00900492
783.82 -0.816989 -18.9482 0 -0.0525619
783.83 -0.885223 -18.9567 0 -0.00183792
783.84 -0.89499 -18.9656 0 0.0250782
783.85 -0.703961 -18.9737 0 -0.0226389
783.86 -0.728567 -18.9807 0 0.0394626
783.87 -0.713224 -18.988 0 -0.0484032
783.88 -0.784191 -18.9955 0 0.0382474
783.89 -0.896179 -19.0039 0 0.0493927
783.9 -0.906347 -19.0127 0 0.0367894
783.91 -0.843165 -19.0216 0 -0.0151566
783.92 -0.808464 -19.0298 0 -0.00165222
783.93 -0.817128 -19.0379 0 -0.013584
783.94 -0.752899 -19.046 0 -0.0432637
783.95 -0.865973 -19.054 0 0.0440979
783.96 -0.792419 -19.0624 0 -0.00929521
783.97 -0.713428 -19.0699 0 -0.0305689
783.98 -0.657439 -19.0769 0 0.0233193
783.99 -0.618436 -19.0827 0 0.0579782
784 -0.627648 -19.0888 0 -0.0565035
784.01 -0.704456 -19.0957 0 -0.0407604
784.02 -0.737874 -19.1031 0 -0.00723947
784.03 -0.644609 -19.1101 0 0.00661896
784.04 -0.665893 -19.1163 0 0.000325833
784.05 -0.589618 -19.1228 0 -0.03942
784.06 -0.447083 -19.1283 0 0.0542505
784.07 -0.489865 -19.1329 0 0.0268284
784.08 -0.54751 -19.1382 0 -0.041284
784.09 -0.478456 -19.1433 0 -0.0161464
784.1 -0.556129 -19.1487 0 0.0440821
784.11 -0.621233 -19.1545 0 0.0110866
784.12 -0.59847 -19.1608 0 0.0400343
784.13 -0.470801 -19.1659 0 -0.0366545
784.14 -0.516232 -19.171 0 -0.0100489
784.15 -0.482374 -19.1758 0 0.0315285
784.16 -0.427398 -19.1803 0 -0.00138587
784.17 -0.520776 -19.185 0 0.00348916
784.18 -0.472227 -19.1896 0 0.0549286
784.19 -0.526383 -19.1943 0 0.0243131
784.2 -0.56518 -19.1995 0 0.0300313
784.21 -0.480663 -19.2043 0 0.00634692
784.22 -0.483291 -19.2092 0 -0.00471323
784.23 -0.358043 -19.2136 0 0.0059703
784.24 -0.341108 -19.2172 0 -0.0134033
784.25 -0.566362 -19.2217 0 0.0112855
784.26 -0.554762 -19.2273 0 -0.0215844
784.27 -0.554941 -19.2327 0 0.00264132
784.28 -0.580379 -19.2381 0 -0.0213667
784.29 -0.606813 -19.2437 0 0.0247479
784.3 -0.530161 -19.2493 0 -0.0128793
784.31 -0.512244 -19.2547 0 0.0217579
784.32 -0.578176 -19.2599 0 -0.0126433
784.33 -0.627914 -19.2657 0 0.00822778
784.34 -0.591659 -19.2717 0 -0.00224546
784.35 -0.623699 -19.2778 0 0.0237221
784.36 -0.56247 -19.2838 0 0.00561583
784.37 -0.46255 -19.2889 0 -0.0604611
784.38 -0.488661 -19.2938 0 0.0180765
784.39 -0.524655 -19.2987 0 -0.0147921
784.4 -0.470684 -19.3041 0 -0.0215731
784.41 -0.542386 -19.3095 0 -0.0341604
784.42 -0.674139 -19.3157 0 -0.0613496
784.43 -0.858477 -19.3237 0 -0.00141683
784.44 -0.789323 -19.3322 0 -0.0125149
784.45 -0.721762 -19.3402 0 0.000731222
784.46 -0.669646 -19.3469 0 0.0104367
784.47 -0.638417 -19.3537 0 -0.0202706
784.48 -0.646456 -19.3609 0 0.0178462
784.49 -0.6105 -19.3669 0 0.0306028
784.5 -0.625136 -19.3727 0 -0.0323065
784.51 -0.632719 -19.3795 0 0.0325389
784.52 -0.694961 -19.3862 0 0.0302092
784.53 -0.542778 -19.3923 0 -0.0285332
784.54 -0.545159 -19.398 0 0.0256339
784.55 -0.519399 -19.4034 0 0.0103378
784.56 -0.477107 -19.4086 0 0.0296694
784.57 -0.495166 -19.4135 0 -0.0324022
784.58 -0.445723 -19.4185 0 -0.0104623
784.59 -0.343673 -19.4227 0 -0.0526159
784.6 -0.356894 -19.4263 0 0.0126107
784.61 -0.232125 -19.4292 0 -0.0681763
784.62 -0.281358 -19.4318 0 -0.0143038
784.63 -0.173436 -19.4342 0 0.0151803
784.64 -0.0543823 -19.4356 0 0.0381965
784.65 -0.0157498 -19.436 0 0.00453965
784.66 -0.0242839 -19.4362 0 0.0396774
784.67 -0.0153613 -19.4365 0 -0.0168453
784.68 -0.0392074 -19.437 0 -0.00234931
784.69 -0.152965 -19.438 0 0.0537287
784.7 -0.14992 -19.4394 0 0.0185253
784.71 -0.260492 -19.4412 0 0.0223211
784.72 -0.260714 -19.4435 0 -0.024151
784.73 -0.158934 -19.4459 0 -0.0446982
784.74 -0.0795262 -19.4476 0 0.0538596
784.75 -0.0313263 -19.448 0 -0.0249714
784.76 -0.170993 -19.4489 0 -0.0103354
784.77 -0.0771554 -19.4502 0 0.0274593
784.78 -0.0287122 -19.4504 0 0.00305982
784.79 -0.111363 -19.4505 0 -0.00720767
784.8 -0.12926 -19.4515 0 -0.0499503
784.81 -0.203852 -19.4535 0 -0.011737
784.82 -0.302962 -19.4561 0 0.0265428
784.83 -0.372531 -19.4593 0 0.0132873
784.84 -0.42159 -19.4633 0 -0.0121491
784.85 -0.330074 -19.4673 0 0.00848164
784.86 -0.39326 -19.4713 0 -0.00246966
784.87 -0.270721 -19.4749 0 4.46078e-05
784.88 -0.184097 -19.4771 0 0.00105143
784.89 -0.195163 -19.4789 0 -0.0285615
784.9 -0.37174 -19.482 0 -0.0284705
784.91 -0.469058 -19.4865 0 0.0291982
784.92 -0.469499 -19.4913 0 0.0382821
784.93 -0.380576 -19.4951 0 -0.0246434
784.94 -0.244836 -19.4985 0 -0.0469244
784.95 -0.26097 -19.5009 0 0.0273877
784.96 -0.0722683 -19.5026 0 -0.00657691
784.97 0.0448978 -19.5027 0 -8.09744e-05
784.98 0.00557147 -19.5025 0 0.0127392
784.99 -0.0561879 -19.5022 0 -0.0325556
785 0.0640141 -19.5024 0 -0.0132019
785.01 0.0482349 -19.502 0 -0.0115584
785.02 0.09064 -19.5016 0 -0.00455884
785.03 0.177884 -19.5004 0 0.00347492
785.04 0.162 -19.4985 0 -0.0371141
785.05 0.0498436 -19.4977 0 -0.0291157
785.06 -0.0568069 -19.4975 0 0.0420853
785.07 -0.00695752 -19.4978 0 0.0187324
785.08 -0.0403855 -19.4982 0 0.0285506
785.09 -0.143862 -19.4988 0 -0.00517954
785.1 -0.365667 -19.5012 0 0.0128976
785.11 -0.341518 -19.5049 0 0.00977624
785.12 -0.130587 -19.5071 0 -0.00580647
785.13 -0.267568 -19.5093 0 0.00860772
785.14 -0.271965 -19.5116 0 -0.000964252
785.15 -0.130707 -19.5137 0 0.0212599
785.16 -0.0593468 -19.5144 0 -0.0555893
785.17 -0.124296 -19.5158 0 0.00954603
785.18 -0.204724 -19.5175 0 -0.00893868
785.19 -0.172741 -19.5195 0 0.00276497
785.2 -0.189051 -19.5214 0 0.00328889
785.21 -0.0225053 -19.5229 0 -0.0305269
785.22 -0.116693 -19.5236 0 -0.0547774
785.23 -0.163369 -19.5257 0 -0.0458158
785.24 -0.109414 -19.5273 0 -0.0107805
785.25 -0.0975465 -19.5285 0 0.00427215
785.26 -0.0797667 -19.5292 0 -0.0034744
785.27 0.0447716 -19.5296 0 0.0251329
785.28 0.0295507 -19.5289 0 0.00567532
785.29 -0.0522708 -19.5285 0 0.0598153
785.3 0.0516632 -19.5284 0 0.016568
785.31 0.11753 -19.5276 0 -0.0217717
785.32 0.0473279 -19.5267 0 0.0265064
785.33 0.0769193 -19.5257 0 0.0075919
785.34 0.0885976 -19.525 0 -0.0097667
785.35 0.0705114 -19.524 0 0.0107674
785.36 0.0584998 -19.5233 0 0.00873277
785.37 0.0358073 -19.5227 0 -0.0227025
785.38 0.0252577 -19.5225 0 -0.0207478
785.39 -0.0773475 -19.5226 0 -0.00681082
785.4 -0.124428 -19.5229 0 0.0156517
785.41 0.0679695 -19.5232 0 -0.0085564
785.42 0.146047 -19.5221 0 -0.0209619
785.43 0.176483 -19.5206 0 0.000857778
785.44 0.0120317 -19.5197 0 -0.0224728
785.45 -0.074059 -19.52 0 0.00734742
785.46 -0.184583 -19.5213 0 0.00625653
785.47 -0.0705069 -19.5228 0 0.0274159
785.48 0.00108486 -19.5233 0 -0.0139169
785.49 -0.0399734 -19.5237 0 -0.00976381
785.5 0.0866073 -19.5234 0 0.0475729
785.51 0.147426 -19.5218 0 0.0191025
785.52 0.141734 -19.5201 0 -0.0147778
785.53 0.155574 -19.519 0 -0.0267186
785.54 0.156772 -19.5178 0 0.00793797
785.55 0.0888233 -19.5161 0 0.00187998
785.56 -0.0246714 -19.5157 0 -0.00835221
785.57 0.00575432 -19.5156 0 -0.0123334
785.58 -0.0409904 -19.5161 0 0.00904698
785.59 -0.0602261 -19.5169 0 -0.00774303
785.6 0.0191883 -19.5175 0 -0.0244334
785.61 -0.00372091 -19.5171 0 0.0221654
785.62 -0.11785 -19.5176 0 0.0118423
785.63 -0.148802 -19.5192 0 -0.00153763
785.64 -0.147462 -19.5207 0 -0.0151347
785.65 -0.152744 -19.5221 0 0.00747379
785.66 -0.14954 -19.5237 0 -0.0216622
785.67 -0.330146 -19.5259 0 0.0187497
785.68 -0.264707 -19.5291 0 -0.00736394
785.69 -0.34636 -19.532 0 -0.0199194
785.7 -0.306365 -19.5356 0 -0.0165884
785.71 -0.513701 -19.5396 0 0.0408229
785.72 -0.458399 -19.5439 0 -0.00495444
785.73 -0.543416 -19.5488 0 0.0372374
785.74 -0.531192 -19.554 0 -0.0175093
785.75 -0.472688 -19.5591 0 0.0144553
785.76 -0.494006 -19.564 0 -0.0108311
785.77 -0.477381 -19.569 0 0.0518548
785.78 -0.415476 -19.5732 0 0.0344246
785.79 -0.45566 -19.5772 0 -0.0220973
785.8 -0.427239 -19.5815 0 0.0187875
785.81 -0.382765 -19.5855 0 0.0217649
785.82 -0.402119 -19.5895 0 -0.0437581
785.83 -0.374509 -19.5934 0 -0.0424128
785.84 -0.441124 -19.5975 0 0.0304982
785.85 -0.418302 -19.6019 0 0.0194363
785.86 -0.420112 -19.6059 0 0.0316592
785.87 -0.205038 -19.6089 0 -0.0379923
785.88 -0.193802 -19.6108 0 0.0341279
785.89 -0.104031 -19.6119 0 0.0551917
785.9 -0.177875 -19.6129 0 0.0425621
785.91 0.0928102 -19.6134 0 -0.010205
785.92 0.0618036 -19.6127 0 0.0168706
785.93 0.251608 -19.6113 0 0.0295405
785.94 0.177842 -19.609 0 0.0172184
785.95 0.0267128 -19.6071 0 0.0257361
785.96 0.0452739 -19.6064 0 -0.073862
785.97 -0.0563679 -19.6068 0 -0.0216901
785.98 -0.0175846 -19.6071 0 0.0188517
785.99 -0.191944 -19.6081 0 0.073069
786 3.51365e-05 -19.6085 0 -0.00331188
786.01 -0.194371 -19.6095 0 0.0117148
786.02 -0.0111881 -19.6109 0 -0.00713959
786.03 -0.0713476 -19.6117 0 -0.0552758
786.04 -0.0509496 -19.6126 0 -0.0300548
786.05 -0.100862 -19.6134 0 -0.0344518
786.06 -0.216216 -19.6155 0 0.0502098
786.07 -0.191838 -19.6172 0 -0.0281972
786.08 -0.222953 -19.6193 0 0.0165496
786.09 -0.274504 -19.6214 0 -0.0393399
786.1 -0.294071 -19.6242 0 -0.00397339
786.11 -0.324784 -19.6275 0 -0.0228631
786.12 -0.279289 -19.6305 0 -0.0111661
786.13 -0.225027 -19.6329 0 -0.0243239
786.14 -0.19428 -19.6354 0 0.0593704
786.15 0.0250961 -19.636 0 -0.00542641
786.16 0.0665334 -19.6356 0 0.0248534
786.17 0.143817 -19.6346 0 0.0244176
786.18 0.331125 -19.6324 0 0.0159802
786.19 0.238842 -19.6294 0 0.00281038
786.2 0.341969 -19.6264 0 0.0429513
786.21 0.323463 -19.6227 0 -0.00519884
786.22 0.305669 -19.6196 0 0.00968054
786.23 0.251242 -19.6166 0 -0.0188394
786.24 0.136065 -19.6149 0 0.0423314
786.25 0.271652 -19.6123 0 0.0527524
786.26 0.228074 -19.6095 0 -0.0397115
786.27 0.271831 -19.6074 0 -0.0179111
786.28 0.530958 -19.6039 0 0.0368484
786.29 0.630245 -19.5979 0 -0.00421868
786.3 0.509032 -19.592 0 0.00355013
786.31 0.415686 -19.5872 0 0.014832
786.32 0.387378 -19.5833 0 -0.0123219
786.33 0.405654 -19.5795 0 -0.00163943
786.34 0.429044 -19.5755 0 -0.00343264
786.35 0.364885 -19.5714 0 0.0221677
786.36 0.41023 -19.5672 0 -0.0191558
786.37 0.312452 -19.5637 0 0.0189799
786.38 0.37634 -19.5601 0 -0.0163262
786.39 0.519153 -19.5553 0 -0.015031
786.4 0.572354 -19.5498 0 -0.0212934
786.41 0.59979 -19.5444 0 0.0247517
786.42 0.646577 -19.5381 0 0.0112428
786.43 0.489971 -19.5323 0 0.0038424
786.44 0.619447 -19.5269 0 0.0396813
786.45 0.65616 -19.5204 0 -0.021989
786.46 0.579507 -19.5146 0 -0.0581066
786.47 0.460806 -19.5094 0 -0.00138638
786.48 0.290564 -19.5052 0 -0.00238262
786.49 0.416507 -19.5015 0 0.0360609
786.5 0.465008 -19.4969 0 -0.000118507
786.51 0.474643 -19.4924 0 -0.021838
786.52 0.459789 -19.4877 0 -0.0461765
786.53 0.372462 -19.484 0 0.0103108
786.54 0.297753 -19.4803 0 0.054833
786.55 0.354228 -19.4769 0 0.0354055
786.56 0.366132 -19.4729 0 -0.00610709
786.57 0.242381 -19.4696 0 -0.000548231
786.58 0.264764 -19.4673 0 0.00142173
786.59 0.266054 -19.4645 0 0.00807388
786.6 0.213809 -19.4618 0 0.0145671
786.61 0.119781 -19.4601 0 0.0699906
786.62 0.226226 -19.4582 0 0.00451944
786.63 0.291217 -19.4557 0 -0.0244436
786.64 0.20328 -19.4532 0 0.030096
786.65 0.269137 -19.4507 0 -0.0216053
786.66 0.268062 -19.448 0 -0.00601731
786.67 0.249873 -19.4455 0 -0.0441561
786.68 -0.0431843 -19.4444 0 0.0345245
786.69 -0.0472682 -19.4447 0 0.0342634
786.7 0.120778 -19.4444 0 -0.0102753
786.71 0.21454 -19.4431 0 -0.0280818
786.72 0.162003 -19.4411 0 -0.0140304
786.73 0.235365 -19.4392 0 0.00238227
786.74 0.173945 -19.4369 0 -0.0310056
786.75 0.193592 -19.4352 0 0.0180783
786.76 0.25254 -19.4328 0 -0.0321212
786.77 0.374999 -19.4301 0 -0.012406
786.78 0.230568 -19.4269 0 -0.0239477
786.79 0.267358 -19.4246 0 0.0327076
786.8 0.30079 -19.4213 0 0.013937
786.81 0.278976 -19.4184 0 0.0144572
786.82 0.259751 -19.416 0 -0.00386235
786.83 0.397309 -19.413 0 0.00554625
786.84 0.432256 -19.4087 0 0.0163214
786.85 0.384966 -19.4047 0 -0.0232691
786.86 0.401689 -19.4009 0 0.0189452
786.87 0.574651 -19.396 0 0.0238022
786.88 0.507234 -19.3906 0 0.0186658
786.89 0.461319 -19.3856 0 0.0575413
786.9 0.487042 -19.3807 0 0.0330707
786.91 0.389191 -19.3765 0 0.00266685
786.92 0.389804 -19.3727 0 -0.06794
786.93 0.181589 -19.37 0 0.0122638
786.94 0.288919 -19.3679 0 0.0190489
786.95 0.221148 -19.3654 0 -0.0215588
786.96 0.100701 -19.3636 0 0.0244944
786.97 0.0563393 -19.3629 0 -0.00553873
786.98 -0.0268431 -19.3628 0 0.0357894
786.99 0.00727897 -19.3627 0 -0.0234829
787 -0.0673737 -19.363 0 0.0203265
787.01 0.105359 -19.3627 0 0.000244547
787.02 0.127408 -19.3614 0 -0.0236635
787.03 0.191872 -19.36 0 -0.0272487
787.04 0.129653 -19.3586 0 -0.0165139
787.05 0.307874 -19.3568 0 -0.00995687
787.06 0.301879 -19.3537 0 0.00213402
787.07 0.313784 -19.3509 0 -0.012461
787.08 0.304057 -19.3475 0 -0.037942
787.09 0.27613 -19.3451 0 -0.0305913
787.1 0.346595 -19.3421 0 -0.0265578
787.11 0.255901 -19.3387 0 0.00399433
787.12 0.181214 -19.336 0 0.00122702
787.13 0.135056 -19.3349 0 -0.0109366
787.14 0.141487 -19.3336 0 0.0188857
787.15 0.121083 -19.3319 0 -0.00335018
787.16 0.00438422 -19.331 0 0.0124158
787.17 0.106147 -19.3306 0 0.00735371
787.18 -0.068525 -19.3303 0 -0.00117556
787.19 0.0148037 -19.331 0 -0.0308037
787.2 0.108134 -19.331 0 0.00650629
787.21 -0.0897787 -19.3309 0 0.0178716
787.22 0.0185401 -19.3313 0 -0.0266731
787.23 -0.185845 -19.3318 0 -0.00823225
787.24 -0.178511 -19.3333 0 -0.0240266
787.25 -0.332737 -19.3358 0 -0.00518753
787.26 -0.337671 -19.3392 0 0.0146361
787.27 -0.200221 -19.342 0 -0.00600704
787.28 -0.147917 -19.3437 0 -0.0315319
787.29 -0.292044 -19.3462 0 -0.0450585
787.3 -0.331319 -19.3496 0 0.0432047
787.31 -0.229398 -19.3524 0 -0.0391388
787.32 -0.402552 -19.3554 0 -0.0108151
787.33 -0.454469 -19.3597 0 0.00471794
787.34 -0.160727 -19.3629 0 0.00111073
787.35 -0.14019 -19.3645 0 -0.0123235
787.36 -0.0458698 -19.3658 0 0.0191877
787.37 -0.0111846 -19.3659 0 0.00290796
787.38 -0.107863 -19.3665 0 -0.0217621
787.39 -0.235997 -19.3681 0 -0.00937978
787.4 -0.22842 -19.3703 0 0.0147632
787.41 -0.282981 -19.3729 0 -0.0473314
787.42 -0.444585 -19.3763 0 -0.0609887
787.43 -0.442461 -19.3809 0 0.0237613
787.44 -0.430309 -19.3855 0 -0.00823578
787.45 -0.307683 -19.3891 0 -0.0394736
787.46 -0.363805 -19.3928 0 -0.0160428
787.47 -0.348291 -19.3965 0 -0.00149405
787.48 -0.350628 -19.3998 0 -0.0163568
787.49 -0.485281 -19.404 0 -0.0431492
787.5 -0.507751 -19.4093 0 -0.0281976
787.51 -0.451705 -19.4143 0 -0.0295541
787.52 -0.45776 -19.4193 0 -0.0043788
787.53 -0.471526 -19.4238 0 -0.0021642
787.54 -0.575901 -19.4288 0 0.0195202
787.55 -0.44533 -19.4339 0 -0.0120531
787.56 -0.286974 -19.4374 0 0.0151874
787.57 -0.184866 -19.4398 0 -0.034136
787.58 -0.0962403 -19.4414 0 -0.0142726
787.59 -0.0756463 -19.4424 0 0.0207323
787.6 0.120154 -19.4426 0 0.0264092
787.61 0.195141 -19.4406 0 0.00455979
787.62 0.224714 -19.4387 0 0.00434066
787.63 0.265736 -19.4367 0 -0.00544822
787.64 0.0854955 -19.4345 0 0.00430572
787.65 0.0104604 -19.4338 0 -0.00112805
787.66 0.0271927 -19.4335 0 0.0131775
787.67 -0.0308372 -19.4331 0 -0.0358042
787.68 -0.194725 -19.4344 0 0.0151548
787.69 -0.16826 -19.4366 0 0.0192766
787.7 -0.103643 -19.4377 0 -0.0136584
787.71 -0.120118 -19.4395 0 -0.0340805
787.72 -0.120781 -19.4408 0 0.0115973
787.73 -0.0715049 -19.442 0 -0.00380853
787.74 -0.0615339 -19.4431 0 0.0121494
787.75 0.0344322 -19.4434 0 0.0172697
787.76 -0.0873534 -19.4429 0 0.0106223
787.77 0.0265893 -19.4435 0 -0.02501
787.78 0.102967 -19.4431 0 0.00766209
787.79 0.18464 -19.4419 0 0.00209179
787.8 0.216461 -19.4398 0 0.0781756
787.81 0.198195 -19.4372 0 -0.0432031
787.82 0.043599 -19.4355 0 -0.0194833
787.83 0.0426367 -19.4348 0 -0.032173
787.84 0.0333779 -19.4344 0 -0.0312408
787.85 -0.0376161 -19.4349 0 0.00048077
787.86 -0.13227 -19.4356 0 0.0081501
787.87 -0.00114401 -19.4366 0 0.00953963
787.88 0.194036 -19.4358 0 -0.0401612
787.89 0.1139 -19.4347 0 0.00824393
787.9 -0.00481508 -19.4339 0 0.0189425
787.91 0.0448826 -19.4335 0 0.00983087
787.92 0.0933972 -19.4331 0 0.0149465
787.93 0.183185 -19.4315 0 0.0130335
787.94 0.0741945 -19.4299 0 0.030825
787.95 0.113586 -19.429 0 -0.0495493
787.96 0.0428718 -19.4287 0 0.0302692
787.97 -0.0235381 -19.4285 0 0.0261998
787.98 -0.154526 -19.4292 0 -0.0201562
787.99 -0.209719 -19.4309 0 0.0277273
788 -0.032443 -19.4322 0 0.00240928
788.01 -0.163404 -19.4335 0 -0.0234725
788.02 -0.130054 -19.435 0 0.00268061
788.03 -0.211554 -19.4365 0 -0.0565293
788.04 -0.273562 -19.439 0 -0.00962583
788.05 -0.335852 -19.4424 0 0.0411189
788.06 -0.407061 -19.4463 0 0.00642269
788.07 -0.419914 -19.4505 0 -0.0427867
788.08 -0.432339 -19.4554 0 0.0179296
788.09 -0.417804 -19.4598 0 0.0278118
788.1 -0.351612 -19.4638 0 -0.0387888
788.11 -0.475943 -19.4679 0 0.00186069
788.12 -0.376811 -19.4722 0 0.00998362
788.13 -0.205777 -19.4754 0 -0.00033473
788.14 -0.24169 -19.4778 0 0.0488788
788.15 -0.108015 -19.4794 0 -0.0361654
788.16 -0.249885 -19.4814 0 0.00524478
788.17 -0.303711 -19.4839 0 0.0326915
788.18 -0.444516 -19.4876 0 0.0106908
788.19 -0.46105 -19.4919 0 0.0281914
788.2 -0.349711 -19.4956 0 -0.0234744
788.21 -0.324352 -19.4991 0 0.011753
788.22 -0.170605 -19.5014 0 -0.00730183
788.23 -0.226975 -19.5032 0 0.0093092
788.24 -0.157782 -19.5053 0 -0.0333552
788.25 -0.281927 -19.5074 0 0.00968949
788.26 -0.273331 -19.5098 0 0.0402168
788.27 -0.234987 -19.5118 0 0.010398
788.28 -0.160557 -19.5141 0 -0.0142633
788.29 -0.276794 -19.5165 0 0.0354854
788.3 -0.30137 -19.5192 0 -0.0255977
788.31 -0.30975 -19.522 0 0.0507992
788.32 -0.268926 -19.5244 0 0.0376374
788.33 -0.0869643 -19.5259 0 -0.00564299
788.34 -0.124648 -19.527 0 -0.00256213
788.35 -0.0963049 -19.5276 0 0.00701858
788.36 -0.0794831 -19.5286 0 0.0275466
788.37 -0.0323816 -19.5284 0 -0.0406734
788.38 0.00905439 -19.5285 0 0.0074733
788.39 -0.147524 -19.5285 0 -0.0502449
788.4 -0.177394 -19.5306 0 0.0228465
788.41 -0.264441 -19.5332 0 -0.00490927
788.42 -0.364741 -19.5362 0 0.0263961
788.43 -0.427257 -19.5398 0 0.00209513
788.44 -0.465767 -19.5444 0 0.0330355
788.45 -0.466005 -19.5491 0 -0.0404348
788.46 -0.506065 -19.5543 0 -0.0373686
788.47 -0.538958 -19.5595 0 0.00123063
788.48 -0.52756 -19.5652 0 0.0391743
788.49 -0.50018 -19.5708 0 0.0534069
788.5 -0.345028 -19.5744 0 -0.0243792
788.51 -0.340362 -19.578 0 -0.000469169
788.52 -0.265308 -19.581 0 -0.0365766
788.53 -0.320129 -19.584 0 -0.017316
788.54 -0.357675 -19.5877 0 0.00221052
788.55 -0.348727 -19.5914 0 0.00324577
788.56 -0.237232 -19.5946 0 -0.000164779
788.57 -0.320181 -19.5969 0 0.00731454
788.58 -0.239263 -19.5999 0 0.0365071
788.59 -0.165465 -19.602 0 -0.0351502
788.6 -0.290273 -19.6041 0 0.0108357
788.61 -0.301871 -19.6074 0 0.03749
788.62 -0.362507 -19.6105 0 -0.0118508
788.63 -0.333289 -19.6143 0 -0.036256
788.64 -0.235 -19.6175 0 -0.0183534
788.65 -0.249904 -19.6198 0 0.0306562
788.66 -0.301857 -19.6224 0 0.0248728
788.67 -0.25687 -19.6253 0 -0.00769795
788.68 -0.300735 -19.6277 0 0.0307078
788.69 -0.1896 -19.6304 0 0.0162786
788.7 -0.0665347 -19.6313 0 0.0479432
788.71 -0.00950574 -19.6314 0 -0.0387752
788.72 -0.0644472 -19.6323 0 -0.0702889
788.73 -0.125944 -19.6333 0 0.00157402
788.74 -0.126153 -19.6348 0 0.0178493
788.75 0.0171255 -19.6352 0 -0.00370665
788.76 0.0607405 -19.6354 0 -0.0133752
788.77 0.00340356 -19.6353 0 0.0254504
788.78 -0.198901 -19.6357 0 -0.00238283
788.79 -0.183305 -19.6375 0 0.00713581
788.8 -0.294747 -19.6395 0 0.0215289
788.81 -0.262569 -19.6421 0 -0.0168697
788.82 -0.246995 -19.6447 0 0.0344329
788.83 -0.233404 -19.6472 0 0.0351462
788.84 -0.257355 -19.6497 0 -0.0154145
788.85 -0.245776 -19.6524 0 0.00566348
788.86 -0.210562 -19.6548 0 -0.0144351
788.87 -0.345518 -19.6579 0 0.00144522
788.88 -0.268107 -19.6617 0 0.00108319
788.89 -0.331908 -19.6651 0 0.0262412
788.9 -0.168889 -19.6671 0 -0.0212145
