#t x v
7.280000 1.72965 -0.345418
7.290000 1.72624 -0.321601
7.300000 1.72367 -0.227453
7.310000 1.72249 -0.0807461
7.320000 1.72171 -0.0692229
7.330000 1.72168 0.0158034
7.340000 1.72168 -0.0196353
7.350000 1.72344 0.259048
7.360000 1.72729 0.433951
7.370000 1.73103 0.331446
7.380000 1.73576 0.542704
7.390000 1.74126 0.543181
7.400000 1.74636 0.476435
7.410000 1.75129 0.502872
7.420000 1.75485 0.275307
7.430000 1.75554 -0.0504792
7.440000 1.75542 0.00271536
7.450000 1.75583 0.05926
7.460000 1.75653 0.0658655
7.470000 1.75885 0.2831
7.480000 1.76151 0.242212
7.490000 1.76454 0.318826
7.500000 1.76736 0.253553
7.510000 1.77083 0.400078
7.520000 1.77514 0.436746
7.530000 1.78044 0.585536
7.540000 1.78623 0.557638
7.550000 1.79133 0.481404
7.560000 1.79664 0.546507
7.570000 1.80165 0.478967
7.580000 1.80519 0.284494
7.590000 1.80799 0.248431
7.600000 1.81052 0.249086
7.610000 1.81374 0.352543
7.620000 1.81556 0.0948716
7.630000 1.81645 0.0948313
7.640000 1.81903 0.337787
7.650000 1.82389 0.546571
7.660000 1.82948 0.561094
7.670000 1.83494 0.523138
7.680000 1.83946 0.430054
7.690000 1.84213 0.184175
7.700000 1.84372 0.13934
7.710000 1.84547 0.197327
7.720000 1.84875 0.398526
7.730000 1.8531 0.433819
7.740000 1.85854 0.589248
7.750000 1.86453 0.593689
7.760000 1.87199 0.794115
7.770000 1.87928 0.69753
7.780000 1.88455 0.428261
7.790000 1.88851 0.373211
7.800000 1.89355 0.555102
7.810000 1.8987 0.487123
7.820000 1.90378 0.514286
7.830000 1.90942 0.581277
7.840000 1.91377 0.358807
7.850000 1.91883 0.585699
7.860000 1.92518 0.664554
7.870000 1.93095 0.538751
7.880000 1.93638 0.527886
7.890000 1.94171 0.549743
7.900000 1.94433 0.12821
7.910000 1.94365 -0.170242
7.920000 1.94237 -0.11157
7.930000 1.93962 -0.348589
7.940000 1.93496 -0.550098
7.950000 1.92781 -0.800881
7.960000 1.9197 -0.812986
7.970000 1.90978 -1.08048
7.980000 1.89829 -1.20498
7.990000 1.88743 -1.03732
8.000000 1.87736 -0.983811
8.010000 1.86601 -1.21134
8.020000 1.8543 -1.13822
8.030000 1.84278 -1.16053
8.040000 1.83155 -1.08722
8.050000 1.82125 -1.01786
8.060000 1.81077 -1.06061
8.070000 1.80014 -1.08215
8.080000 1.78774 -1.30784
8.090000 1.77375 -1.45155
8.100000 1.76059 -1.26761
8.110000 1.74804 -1.25398
8.120000 1.73458 -1.4026
8.130000 1.71944 -1.58665
8.140000 1.70191 -1.81561
8.150000 1.683 -1.91655
8.160000 1.66308 -2.03065
8.170000 1.64361 -1.88528
8.180000 1.62522 -1.79837
8.190000 1.60791 -1.69703
8.200000 1.5908 -1.72429
8.210000 1.57307 -1.80399
8.220000 1.5555 -1.74724
8.230000 1.53682 -1.93595
8.240000 1.51579 -2.20576
8.250000 1.49473 -2.04422
8.260000 1.47436 -2.02801
8.270000 1.45436 -1.98014
8.280000 1.43439 -2.00282
8.290000 1.41485 -1.9377
8.300000 1.39843 -1.49087
8.310000 1.38235 -1.65341
8.320000 1.36582 -1.6576
8.330000 1.34948 -1.60944
8.340000 1.33441 -1.4442
8.350000 1.31905 -1.5887
8.360000 1.30488 -1.3289
8.370000 1.29059 -1.48293
8.380000 1.27518 -1.56651
8.390000 1.25826 -1.75354
8.400000 1.2404 -1.83152
8.410000 1.22202 -1.84931
8.420000 1.20462 -1.67671
8.430000 1.18855 -1.56027
8.440000 1.17262 -1.61287
8.450000 1.15742 -1.4855
8.460000 1.14349 -1.35717
8.470000 1.12931 -1.43516
8.480000 1.11649 -1.20981
8.490000 1.10485 -1.1498
8.500000 1.09225 -1.32667
8.510000 1.08076 -1.06905
8.520000 1.07127 -0.899613
8.530000 1.06458 -0.574695
8.540000 1.05797 -0.704038
8.550000 1.05142 -0.622855
8.560000 1.04844 -0.159902
8.570000 1.04677 -0.163278
8.580000 1.04577 -0.078662
8.590000 1.04411 -0.199071
8.600000 1.0422 -0.188163
8.610000 1.03948 -0.296384
8.620000 1.03567 -0.440322
8.630000 1.0313 -0.432904
8.640000 1.02665 -0.482335
8.650000 1.02291 -0.329993
8.660000 1.02065 -0.164649
